would_take_agains,student_difficult,attendance,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,4,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,3,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,4,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,5,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,3,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,4,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
0,5,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1
1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,3,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,4,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,2,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
0,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
0,3,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,3,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
0,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
0,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
0,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
0,3,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,3,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,3,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,3,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,2,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
1,3,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,5,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,3,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,3,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,5,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,5,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,5,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,5,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,5,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,4,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
1,5,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,4,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,4,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
0,4,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
0,4,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
0,2,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,3,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
1,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
1,3,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
1,4,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
1,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
0,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,4,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
0,4,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
1,4,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
1,3,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
0,5,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
0,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,5,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,3,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,4,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,3,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
0,5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,4,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1
1,4,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
0,4,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
0,4,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
0,4,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
1,4,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,4,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,2,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
0,3,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
1,3,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,3,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,3,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,3,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,2,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,2,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,5,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
0,4,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1,3,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
0,5,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1,3,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1,3,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,4,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1,4,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
0,4,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1,3,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,4,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,4,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,5,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,2,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,2,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,3,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,2,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,4,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
0,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
1,2,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
1,4,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
0,4,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
0,3,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
0,5,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,3,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1
1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1,3,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1,4,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
0,5,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1,3,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
0,5,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
0,5,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
1,2,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1,2,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1,2,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
1,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
1,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
1,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
